Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2016 [YR2016],2019 [YR2019]
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,North Macedonia,MKD,5398.60413185821,6152.64008379108,7848.88296708719,11360.9394533358,13888.3011359278,15137.934516666,18007.1847649592
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Norway,NOR,18461.7126031265,36988.9288047687,47966.8640112608,58226.7139152967,60737.8868132779,59280.1992028829,69916.376832311
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Oman,OMN,26296.7247384135,39581.1002204065,43198.0219540474,53255.6064232312,36449.0884881843,33800.292052506,35248.207400256
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Pakistan,PAK,2017.05760785551,2721.48054790024,3475.58661388247,4040.59084878707,4652.60987355253,4733.54610150774,5376.28411672822
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Palau,PLW,..,9631.9586618227,12491.9936452983,13159.7335730103,17880.5766012149,18022.4426213912,18352.4672634321
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Panama,PAN,5267.72662815711,8745.17362665473,10996.5928486242,15789.8294156458,26316.9245536807,28918.9881355207,34178.9238038233
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Papua New Guinea,PNG,1716.96381227338,2207.15410220113,2334.89055163263,2930.76964838656,3704.96272023941,3851.26492650684,4115.37039039474
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Paraguay,PRY,5603.71322491105,6905.25194096227,7963.71661425576,10833.901040954,12436.2346805553,13024.1498931552,14186.9271811206
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Peru,PER,3351.98581706505,5000.77871191954,6548.04828658198,9664.27127150208,11481.464556988,11933.6003263784,13275.2815672205
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Philippines,PHL,2662.61728149901,3437.10869797729,4375.79506966788,5587.06613703995,7122.72473542838,7614.7731934884,9102.18923771675
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Poland,POL,6185.40247155346,10674.1823615438,13896.7933802514,20889.7553085381,26822.6642478406,28165.8365529133,34976.0444451626
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Portugal,PRT,11780.3258610425,18880.3149315496,22725.2774946084,27260.5535055665,29660.8960672526,31607.7542431733,37299.287767416
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Puerto Rico,PRI,13408.7073603645,22935.2028836808,29346.9235217744,30928.7909301353,34016.0223523129,34346.8673317443,36268.2433367531
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Qatar,QAT,..,88707.2941946769,112073.100620194,143070.210492504,98787.3784871089,84998.4679248948,94693.0772617287
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Romania,ROU,5280.6135941316,5848.87795557302,9602.10475909396,17355.8514091917,21624.5233762245,23904.7038569418,33066.609506419
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Russian Federation,RUS,8027.7529296875,6825.3916015625,11822.3466796875,20490.126953125,24085.32421875,24128.0859375,30067.740234375
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Rwanda,RWA,552.914642650286,616.998080521151,916.980306862538,1315.03282157591,1763.09381810099,1842.04873768781,2283.57986192338
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Samoa,WSM,2159.01945219262,3022.82305256878,4339.83903058095,5184.00669811333,5646.18714632563,6098.96611634401,6615.40844883448
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,San Marino,SMR,..,53658.7731687103,64439.6409364605,62015.6986714621,55117.6192923233,56893.4722345373,62623.9048141402
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Sao Tome and Principe,STP,..,..,2230.27578138027,2849.29352184018,3805.34233772833,3862.7080404402,4183.94850822229
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Saudi Arabia,SAU,32478.0217662726,38164.9905698855,46012.7616533981,47999.0081439078,48173.8445061434,45602.6039820703,49018.9098990996
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Senegal,SEN,1549.98346183624,2016.43092138578,2405.90761414591,2684.49406288069,3017.35057563407,3126.43188474113,3575.97469091545
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Serbia,SRB,..,6019.91488840144,9181.68830136227,12798.1553575928,14928.4368110358,15858.0108189497,19404.9284447447
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Seychelles,SYC,8956.92487010661,14640.7329056204,15849.1811897426,18984.8794454097,24310.6721012349,26261.8376320923,30428.5554253685
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Sierra Leone,SLE,764.529679447361,683.350087289854,891.059854383277,1129.79803563861,1567.9820542342,1641.30196758057,1726.06948716063
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Singapore,SGP,23812.9760978234,43775.8726538541,58814.9144535567,75389.7681763297,86974.7476230627,89495.0154493688,102630.933142278
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Sint Maarten (Dutch part),SXM,..,..,..,34236.1077240305,38211.8331867085,38230.0318635575,39163.9812301847
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Slovak Republic,SVK,..,11378.7591845369,16639.3941239799,25401.7458807191,30054.1218355571,29737.5708042482,33453.2927620977
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Slovenia,SVN,..,18004.6825336648,23852.6430383942,27825.476489785,31628.247175832,33936.0440637175,42088.7310657452
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Solomon Islands,SLB,1294.5446869483,1539.38028592176,1695.07098488153,2151.92045556383,2462.83315625514,2561.13831694806,2727.89453168489
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Somalia,SOM,..,..,..,..,1086.16497990548,1127.86619490964,1186.56196715729
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,South Africa,ZAF,6520.09465239666,8154.2002760328,10540.1371364829,12771.9105093128,13581.7552823481,13696.1635674374,14439.6941247491
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,South Sudan,SSD,..,..,..,2957.19653834073,1181.93160266504,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Spain,ESP,13686.0454520937,21588.4237488431,27606.9340516269,31681.1005508478,34919.3872520672,37305.6291510563,43108.7687037933
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Sri Lanka,LKA,2402.10935610782,4487.44241264536,5834.70903002667,8316.30519585095,11998.2025086687,12921.0549691984,14217.4686566719
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,St. Kitts and Nevis,KNA,8937.57239422786,15183.0774044557,19377.8955472631,23409.7161827782,26571.1021000914,27952.8489031695,32517.6991439726
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,St. Lucia,LCA,6733.11528285739,9260.91682101437,10821.1857222222,12713.7868832216,13815.4714835925,14584.4111128189,16116.4167182441
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,St. Vincent and the Grenadines,VCT,3936.25083575701,6486.78793588331,9017.29837512791,10622.687451931,12425.4778377878,13530.4667666094,14784.7665788035
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Sudan,SDN,1519.96936035156,2732.02856445313,3558.00219726563,3954.46899414063,4519.4873046875,4813.86865234375,4308.42138671875
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Suriname,SUR,6487.96853382222,7497.48053135107,10072.7583425775,13129.3346416791,16721.2959326991,14633.1925874059,19231.6511907123
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Sweden,SWE,20425.7270312878,29623.9911890299,34244.4650156257,42221.7581999992,49103.1334338706,50430.2528196052,56404.3002044523
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Switzerland,CHE,28462.6228492261,36697.6280410218,41524.8488732932,54438.9787009438,65265.04573356,67350.7518747757,72668.747107339
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Syrian Arab Republic,SYR,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Tajikistan,TJK,2573.40380946466,1037.94057144325,1671.47287651077,2299.87584757079,3124.53939899615,3092.85361084195,3726.91381974717
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Tanzania,TZA,921.889892578125,1156.6279296875,1587.42370605469,2052.95849609375,2301.802734375,2418.73901367188,2687.11645507813
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Thailand,THA,4410.62411823362,7281.41278090251,10198.1601337386,12988.9296804484,15466.7606332352,16231.25449294,18760.4124030103
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Timor-Leste,TLS,..,1257.99946567375,1403.63983630769,1948.0279025898,2889.80900185693,3117.11199689684,3896.32083990459
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Togo,TGO,1101.71475773885,1297.9458537293,1346.02278593469,1519.68818197112,1860.7348111113,1915.5850304229,2161.05362470522
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Tonga,TON,2141.03591171994,3480.35486850284,4120.83874919494,4464.93153497603,5484.43882122031,5926.57662855537,6613.49573605464
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Trinidad and Tobago,TTO,6799.28971675832,13821.254323945,22251.3261272084,28753.6879231712,27660.7415804453,25968.1719913348,26379.9010387279
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Tunisia,TUN,3727.61236878227,6196.74338508774,8012.21158863956,10428.5414316927,10471.2133320933,10634.5016243613,11585.1521758762
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Turkiye,TUR,8467.88776360044,9499.57164372197,11863.8556295747,17333.2004299084,25392.2873676841,26122.11330064,27708.4307949115
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Turkmenistan,TKM,5377.65585891629,4220.62126623054,5675.73980096811,9475.02067018342,13213.0501501037,13375.2289810647,15628.4577257404
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Turks and Caicos Islands,TCA,..,..,..,..,23730.1589534185,25190.0642502523,27033.3815599111
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Tuvalu,TUV,1596.42797528979,2523.11103007296,2685.90483425282,2976.19161967797,3785.42992583894,4049.09249928773,5036.65316891048
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Uganda,UGA,665.18300109782,1123.10949570406,1497.23122781253,2094.43358222527,2171.23714577409,2141.12432937018,2345.44066975383
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Ukraine,UKR,7613.64453125,4260.27685546875,7214.11181640625,8559.9296875,10164.3271484375,11148.1962890625,13348.0283203125
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,United Arab Emirates,ARE,83843.2246780448,94015.709186612,104732.05369113,65411.9400392554,69705.7048589432,68853.8197724475,74826.5184156446
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,United Kingdom,GBR,17091.3051155726,26541.0088163037,32747.0498525324,36578.9312111844,42597.6829562312,44255.1120681259,49288.6931120351
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,United States,USA,23888.6000088133,36329.9560727102,44123.4070679055,48650.6431283336,56762.7294515989,57866.7449341091,65120.3946628653
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Uruguay,URY,6655.41307469792,10841.5909789507,12176.0935596199,17688.3779412736,21948.7663951215,22618.6917760103,24551.7461680548
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Uzbekistan,UZB,2658.56895831309,2658.59476032295,3643.70087815586,5469.98073688253,6680.18470067684,6796.90489209483,7717.74411733687
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Vanuatu,VUT,1638.26518212792,2139.30207823375,2214.53629006139,2652.84196980235,2778.24981673325,2867.3401226038,3200.62345500824
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Venezuela, RB",VEN,9533.13289570633,11622.6066954163,13543.3654813626,16581.8188235595,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Viet Nam,VNM,1184.12196042959,2552.6825664822,3797.04544109641,5391.16862073077,7595.68673804854,8277.68412933015,10686.8040546891
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,West Bank and Gaza,PSE,..,2782.16055379016,3371.51387938669,4120.27108838546,5954.40078363208,6305.39180301552,6510.32543569655
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Yemen, Rep.",YEM,1809.10991233381,2763.46984701505,3327.60961271602,3895.22361027208,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Zambia,ZMB,1541.30111486609,1730.22818160746,2242.10883207929,3136.3227975569,3352.52488464741,3322.57891790844,3515.38464373048
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Zimbabwe,ZWE,1794.15364648333,2237.3034600255,1654.89465807629,1804.03724752192,2615.09029925408,2724.45274642037,2296.84542930309
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Africa Eastern and Southern,AFE,1815.97871189531,2141.92413376451,2635.50842565919,3188.30630396932,3498.86489254846,3592.09262122447,3778.21023573332
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Africa Western and Central,AFW,1748.45521188167,2055.82031175875,2780.20853202642,3552.14891142514,4077.32142361182,4003.75655859256,4267.0505221923
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Arab World,ARB,6678.96166408854,9928.15381822867,12193.1626586192,14442.5194445187,14145.3468869259,13712.3601117128,14967.1157569633
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Caribbean small states,CSS,6117.75827803499,9455.6247651637,12530.8071520067,14784.3492305609,15697.9834046561,15481.2326214303,16976.9723675358
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Central Europe and the Baltics,CEB,7097.37311025508,10016.4984305512,14312.6048423749,20823.3725810275,26134.6112223461,27753.5000677415,34957.2487355692
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Early-demographic dividend,EAR,2940.41905030525,4151.28683492614,5301.36809212601,6940.94528831589,8267.28100993903,8570.73053994407,9721.85510054121
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,East Asia & Pacific,EAS,3227.38220316003,5773.2028342227,8112.02030723561,11770.2302194195,15108.8069816548,15609.2293868285,18370.3209095778
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,East Asia & Pacific (excluding high income),EAP,1457.4528478117,3308.87297900665,5253.40149926026,8728.85734443907,11777.4205765293,12296.4430360119,15019.6975852319
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,1474.77898044912,3347.77056132422,5314.32638852267,8828.56488529701,11909.3790745008,12433.8621034828,15186.5136543872
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Euro area,EMU,17014.5164345128,25319.5766796609,30076.6467700912,35771.7243380443,41039.4125388665,43534.5109224611,50332.9018494637
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Europe & Central Asia,ECS,11863.9891775631,15930.964432091,20362.1911051383,26149.3246629006,30891.9857057498,32303.3447761031,37559.3954394167
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Europe & Central Asia (excluding high income),ECA,7082.68174994997,6197.56768526551,9750.29225861369,15300.3761787054,19181.6640559836,19572.3448388624,22963.7399217767
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Europe & Central Asia (IDA & IBRD countries),TEC,6919.92833597075,6618.91330030374,10162.7734656199,15922.1473631272,19966.6158141975,20526.8094445052,24453.6095324114
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,European Union,EUU,14825.6673608665,22078.0939301248,26814.0734283073,32866.3858660408,38221.6683626331,40552.2771313013,47494.6544394587
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Fragile and conflict affected situations,FCS,2483.67444001439,2661.69831305361,3351.60468153847,4151.63843559348,4391.36356998692,4440.54592224916,4823.53416254313
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Heavily indebted poor countries (HIPC),HPC,1087.25422140309,1327.99772827374,1616.59827429225,2006.94309572971,2338.09189922321,2423.66888268597,2670.78100821477
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,High income,HIC,18078.1929962625,27537.9803002105,33727.7827563646,39130.5338779527,45202.9873581226,46515.318367618,52371.2368313427
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,IBRD only,IBD,2943.40289369306,4456.58896375379,6286.09912683534,9297.92099985983,11486.5492908026,11899.2932735377,13993.4956781778
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,IDA & IBRD total,IBT,2627.34697657744,3864.81548724602,5362.41879437695,7754.43131752071,9478.6436157155,9790.74836209129,11384.6627128024
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,IDA blend,IDB,2056.96252286257,2475.23104857939,3269.1323744848,4099.39873146428,4826.70856678102,4830.50436870855,5268.677524673
